CNPJ_FUNDO;CAPTC_DIA;RESG_DIA
30.921.280/0001-31;0.00;0.00
30.921.280/0001-31;0.00;0.00
30.921.280/0001-31;0.00;0.00
30.921.280/0001-31;0.00;0.00
30.921.280/0001-31;0.00;0.00
30.921.280/0001-31;0.00;0.00
30.921.293/0001-00;0.00;0.00
30.921.293/0001-00;0.00;0.00
30.921.293/0001-00;0.00;0.00
30.921.293/0001-00;0.00;0.00
30.921.293/0001-00;0.00;0.00
30.921.293/0001-00;0.00;0.00
30.934.712/0001-49;0.00;0.00
30.934.712/0001-49;0.00;0.00
30.934.712/0001-49;0.00;0.00
30.934.712/0001-49;0.00;0.00
30.934.712/0001-49;0.00;0.00
30.934.725/0001-18;0.00;0.00
30.934.725/0001-18;0.00;0.00
30.934.725/0001-18;0.00;0.00
30.934.725/0001-18;0.00;0.00
30.934.725/0001-18;6000.00;0.00
30.934.725/0001-18;0.00;0.00
30.934.728/0001-51;0.00;12506066.71
30.934.728/0001-51;0.00;0.00
30.934.728/0001-51;0.00;0.00
30.934.728/0001-51;0.00;0.00
30.934.728/0001-51;0.00;5435404.39
30.934.742/0001-55;0.00;0.00
30.934.742/0001-55;0.00;0.00
30.934.742/0001-55;0.00;0.00
30.934.742/0001-55;0.00;0.00
30.934.742/0001-55;0.00;0.00
30.934.742/0001-55;0.00;0.00
30.934.757/0001-13;1019246.14;421908.77
30.934.757/0001-13;1686778.01;0.00
30.934.757/0001-13;1827959.45;120121.93
30.934.757/0001-13;1975128.35;232933.68
30.934.757/0001-13;985811.83;14683.65
30.934.757/0001-13;1322604.53;468506.13
30.982.547/0001-09;9883061.48;0.00
30.982.547/0001-09;0.00;0.00
30.982.547/0001-09;0.00;0.00
30.982.547/0001-09;0.00;0.00
30.982.547/0001-09;0.00;20000.00
30.982.709/0001-09;0.00;0.00
30.982.709/0001-09;0.00;0.00
30.982.709/0001-09;0.00;0.00
30.982.709/0001-09;0.00;0.00
30.982.709/0001-09;4000000.00;0.00
30.982.709/0001-09;0.00;0.00
30.982.773/0001-81;0.00;0.00
30.982.773/0001-81;0.00;0.00
30.982.773/0001-81;0.00;0.00
30.982.773/0001-81;0.00;0.00
30.982.773/0001-81;0.00;0.00
30.982.773/0001-81;0.00;0.00
30.982.825/0001-10;0.00;0.00
30.982.825/0001-10;0.00;0.00
30.982.825/0001-10;0.00;0.00
30.982.825/0001-10;0.00;0.00
30.982.825/0001-10;0.00;0.00
30.993.999/0001-88;0.00;0.00
30.993.999/0001-88;0.00;0.00
30.993.999/0001-88;0.00;0.00
30.993.999/0001-88;0.00;0.00
30.993.999/0001-88;6252210.37;0.00
30.994.014/0001-39;0.00;0.00
30.994.014/0001-39;0.00;0.00
30.994.014/0001-39;245000.00;0.00
30.994.014/0001-39;715816.44;0.00
30.994.014/0001-39;10043328.82;0.00
30.994.041/0001-01;0.00;0.00
30.994.041/0001-01;0.00;0.00
30.994.041/0001-01;550000.00;0.00
30.994.041/0001-01;1970026.14;0.00
30.994.041/0001-01;585000.00;5768909.28
30.994.041/0001-01;0.00;0.00
30.994.058/0001-69;0.00;250000.00
30.994.058/0001-69;0.00;0.00
30.994.058/0001-69;0.00;30000.00
30.994.058/0001-69;0.00;240000.00
30.994.058/0001-69;0.00;40000.00
30.994.058/0001-69;0.00;70000.00
30.994.076/0001-40;0.00;0.00
30.994.076/0001-40;0.00;0.00
30.994.076/0001-40;600000.00;0.00
30.994.076/0001-40;1281497.13;0.00
30.994.076/0001-40;885000.00;9400762.58
30.994.076/0001-40;0.00;0.00
30.994.113/0001-10;0.00;30512.72
30.994.113/0001-10;1421098.42;0.00
30.994.113/0001-10;855896.47;68033.92
30.994.113/0001-10;974777.82;245194.56
30.994.113/0001-10;2102664.48;481251.67
30.994.113/0001-10;1679189.05;0.00
30.994.129/0001-23;26000.00;0.00
30.994.129/0001-23;0.00;0.00
30.994.129/0001-23;0.00;0.00
30.994.129/0001-23;0.00;0.00
30.994.129/0001-23;0.00;0.00
30.994.129/0001-23;35000.00;0.00
30.994.150/0001-29;53581.81;26318.47
30.994.150/0001-29;1600.00;73681.12
30.994.150/0001-29;5400.00;458230.91
30.994.150/0001-29;6197.05;1746081.39
30.994.150/0001-29;137996.80;410610.65
30.994.150/0001-29;27821.25;0.00
30.994.900/0001-62;0.00;0.00
30.994.900/0001-62;2817327.43;0.00
30.994.900/0001-62;0.00;0.00
30.994.900/0001-62;0.00;0.00
30.994.900/0001-62;801149.00;0.00
30.994.900/0001-62;0.00;0.00
30.994.931/0001-13;21236.00;813474.32
30.994.931/0001-13;23195.08;2149551.19
30.994.931/0001-13;25476.73;500638.19
30.994.931/0001-13;19582.20;2504545.55
30.994.931/0001-13;27397.22;1699868.58
30.994.978/0001-87;0.00;101809.19
30.994.978/0001-87;500.00;0.00
30.994.978/0001-87;0.00;55000.00
30.994.978/0001-87;0.00;735000.00
30.994.978/0001-87;0.00;345202.85
30.994.978/0001-87;0.00;0.00
30.995.018/0001-31;0.00;97668.65
30.995.018/0001-31;500.00;0.00
30.995.018/0001-31;0.00;0.00
30.995.018/0001-31;0.00;714835.24
30.995.018/0001-31;0.00;326166.74
30.995.018/0001-31;0.00;0.00
30.995.144/0001-96;20000.00;0.00
30.995.144/0001-96;0.00;0.00
30.995.144/0001-96;0.00;28312.40
30.995.144/0001-96;10000.00;10000.00
30.995.144/0001-96;0.00;0.00
30.995.144/0001-96;100000.00;0.00
30.995.158/0001-00;35000.00;530697.82
30.995.158/0001-00;10000.00;0.00
30.995.158/0001-00;0.00;441022.55
30.995.158/0001-00;50000.00;123881.92
30.995.158/0001-00;20000.00;219852.98
30.995.158/0001-00;100000.00;158290.00
30.995.398/0001-04;0.00;40793.17
30.995.398/0001-04;0.00;0.00
30.995.398/0001-04;0.00;0.00
30.995.398/0001-04;0.00;0.00
30.995.398/0001-04;0.00;5615.10
30.995.398/0001-04;0.00;11850.21
30.998.002/0001-82;0.00;0.00
30.998.002/0001-82;0.00;0.00
30.998.002/0001-82;0.00;0.00
30.998.002/0001-82;0.00;36000.00
30.998.002/0001-82;0.00;0.00
30.998.015/0001-51;0.00;0.00
30.998.015/0001-51;0.00;0.00
30.998.015/0001-51;0.00;0.00
30.998.015/0001-51;0.00;0.00
30.998.015/0001-51;0.00;0.00
30.998.015/0001-51;0.00;0.00
30.998.045/0001-68;53581.81;26321.17
30.998.045/0001-68;1600.00;73678.83
30.998.045/0001-68;5400.00;457591.86
30.998.045/0001-68;6197.05;229071.99
30.998.045/0001-68;137996.80;410570.76
30.998.063/0001-40;0.00;0.00
30.998.063/0001-40;0.00;0.00
30.998.063/0001-40;0.00;0.00
30.998.063/0001-40;0.00;0.00
30.998.063/0001-40;0.00;0.00
30.998.063/0001-40;0.00;0.00
30.998.075/0001-74;0.00;0.00
30.998.075/0001-74;0.00;0.00
30.998.075/0001-74;0.00;0.00
30.998.075/0001-74;0.00;0.00
30.998.075/0001-74;0.00;0.00
30.998.075/0001-74;0.00;0.00
30.998.091/0001-67;0.00;0.00
30.998.091/0001-67;0.00;0.00
30.998.091/0001-67;0.00;0.00
30.998.091/0001-67;0.00;0.00
30.998.091/0001-67;0.00;0.00
30.998.091/0001-67;0.00;0.00
30.998.100/0001-10;0.00;0.00
30.998.100/0001-10;0.00;0.00
30.998.100/0001-10;0.00;0.00
30.998.100/0001-10;0.00;0.00
30.998.100/0001-10;0.00;0.00
30.998.100/0001-10;0.00;0.00
30.998.112/0001-44;0.00;0.00
30.998.112/0001-44;0.00;0.00
30.998.112/0001-44;0.00;0.00
30.998.112/0001-44;0.00;0.00
30.998.112/0001-44;0.00;0.00
30.998.125/0001-13;0.00;450000.00
30.998.125/0001-13;0.00;470000.00
30.998.125/0001-13;0.00;800000.00
30.998.125/0001-13;0.00;0.00
30.998.125/0001-13;0.00;2000000.00
30.998.125/0001-13;0.00;0.00
30.998.141/0001-06;0.00;0.00
30.998.141/0001-06;0.00;0.00
30.998.141/0001-06;0.00;0.00
30.998.141/0001-06;0.00;0.00
30.998.141/0001-06;0.00;0.00
30.998.141/0001-06;0.00;0.00
30.998.148/0001-28;0.00;0.00
30.998.148/0001-28;0.00;0.00
30.998.148/0001-28;0.00;0.00
30.998.148/0001-28;0.00;0.00
30.998.148/0001-28;0.00;0.00
30.998.148/0001-28;0.00;0.00
30.998.171/0001-12;0.00;0.00
30.998.171/0001-12;0.00;0.00
30.998.171/0001-12;0.00;0.00
30.998.171/0001-12;0.00;0.00
30.998.171/0001-12;0.00;0.00
30.998.171/0001-12;0.00;0.00
30.998.213/0001-15;0.00;0.00
30.998.213/0001-15;0.00;0.00
30.998.213/0001-15;0.00;0.00
30.998.213/0001-15;0.00;0.00
30.998.213/0001-15;0.00;0.00
30.998.213/0001-15;0.00;0.00
30.998.230/0001-52;0.00;0.00
30.998.230/0001-52;0.00;0.00
30.998.230/0001-52;0.00;0.00
30.998.230/0001-52;0.00;0.00
30.998.230/0001-52;0.00;0.00
30.998.257/0001-45;0.00;0.00
30.998.257/0001-45;0.00;0.00
30.998.257/0001-45;0.00;0.00
30.998.257/0001-45;0.00;0.00
30.998.257/0001-45;0.00;0.00
30.998.257/0001-45;0.00;0.00
30.998.260/0001-69;0.00;0.00
30.998.260/0001-69;0.00;0.00
30.998.260/0001-69;0.00;0.00
30.998.260/0001-69;0.00;0.00
30.998.260/0001-69;0.00;0.00
30.998.260/0001-69;0.00;0.00
30.998.271/0001-49;0.00;0.00
30.998.271/0001-49;0.00;0.00
30.998.271/0001-49;0.00;0.00
30.998.271/0001-49;0.00;0.00
30.998.271/0001-49;0.00;0.00
31.006.231/0001-36;0.00;0.00
31.006.231/0001-36;0.00;0.00
31.006.231/0001-36;0.00;0.00
31.006.231/0001-36;0.00;0.00
31.006.231/0001-36;0.00;0.00
31.006.404/0001-16;0.00;0.00
31.006.404/0001-16;0.00;0.00
31.006.404/0001-16;0.00;0.00
31.006.404/0001-16;0.00;0.00
31.006.404/0001-16;0.00;0.00
31.006.476/0001-63;0.00;0.00
31.006.476/0001-63;0.00;0.00
31.006.476/0001-63;0.00;0.00
31.006.476/0001-63;0.00;0.00
31.006.476/0001-63;0.00;0.00
31.006.476/0001-63;0.00;0.00
31.006.555/0001-74;25000.00;5400000.00
31.006.555/0001-74;10500000.00;375000.00
31.006.555/0001-74;500000.00;0.00
31.006.555/0001-74;30000000.00;0.00
31.006.555/0001-74;30000000.00;30455000.00
31.006.592/0001-82;0.00;0.00
31.006.592/0001-82;0.00;0.00
31.006.592/0001-82;0.00;0.00
31.006.592/0001-82;0.00;0.00
31.006.592/0001-82;0.00;0.00
31.006.605/0001-13;0.00;0.00
31.006.605/0001-13;0.00;0.00
31.006.605/0001-13;0.00;0.00
31.006.605/0001-13;0.00;0.00
31.006.605/0001-13;0.00;0.00
31.006.632/0001-96;0.00;1220262.34
31.006.632/0001-96;0.00;0.00
31.006.632/0001-96;0.00;110333.91
31.006.632/0001-96;0.00;395081.80
31.006.632/0001-96;0.00;220185.09
31.006.657/0001-90;0.00;1214475.16
31.006.657/0001-90;0.00;0.00
31.006.657/0001-90;0.00;8618.70
31.006.657/0001-90;0.00;279527.11
31.006.657/0001-90;0.00;141189.07
31.006.705/0001-40;0.00;0.00
31.006.705/0001-40;0.00;0.00
31.006.705/0001-40;0.00;0.00
31.006.705/0001-40;0.00;0.00
31.006.705/0001-40;0.00;0.00
31.006.723/0001-21;0.00;19660567.65
31.006.723/0001-21;0.00;0.00
31.006.723/0001-21;0.00;0.00
31.006.723/0001-21;0.00;5960639.57
31.006.723/0001-21;0.00;5077757.39
31.006.753/0001-38;0.00;0.00
31.006.753/0001-38;0.00;0.00
31.006.753/0001-38;0.00;0.00
31.006.753/0001-38;0.00;0.00
31.006.753/0001-38;0.00;0.00
31.006.866/0001-33;0.00;2138518.52
31.006.866/0001-33;19000.00;0.00
31.006.866/0001-33;0.00;3357174.00
31.006.866/0001-33;0.00;825791.21
31.006.866/0001-33;0.00;355197.21
31.006.892/0001-61;0.00;868055.62
31.006.892/0001-61;0.00;0.00
31.006.892/0001-61;0.00;130009.40
31.006.892/0001-61;0.00;192086.70
31.006.892/0001-61;0.00;72829.90
31.006.911/0001-50;0.00;278000.00
31.006.911/0001-50;100000.00;0.00
31.006.911/0001-50;0.00;1335000.00
31.006.911/0001-50;100000.00;106000.00
31.006.911/0001-50;50000.00;77000.00
31.006.911/0001-50;300000.00;86000.00
31.007.279/0001-69;0.00;0.00
31.007.279/0001-69;0.00;0.00
31.007.279/0001-69;0.00;0.00
31.007.279/0001-69;0.00;0.00
31.007.279/0001-69;0.00;0.00
31.007.307/0001-48;0.00;0.00
31.007.307/0001-48;0.00;0.00
31.007.307/0001-48;0.00;0.00
31.007.307/0001-48;0.00;0.00
31.007.307/0001-48;0.00;0.00
31.007.336/0001-00;0.00;0.00
31.007.336/0001-00;0.00;0.00
31.007.336/0001-00;0.00;0.00
31.007.336/0001-00;0.00;0.00
31.007.336/0001-00;0.00;0.00
31.007.950/0001-71;0.00;0.00
31.007.950/0001-71;0.00;0.00
31.007.950/0001-71;0.00;0.00
31.007.950/0001-71;0.00;0.00
31.007.950/0001-71;0.00;0.00
31.007.967/0001-29;0.00;0.00
31.007.967/0001-29;0.00;0.00
31.007.967/0001-29;0.00;0.00
31.007.967/0001-29;0.00;0.00
31.007.967/0001-29;0.00;0.00
31.007.993/0001-57;0.00;0.00
31.007.993/0001-57;0.00;0.00
31.007.993/0001-57;0.00;0.00
31.007.993/0001-57;0.00;0.00
31.007.993/0001-57;0.00;0.00
31.008.019/0001-08;0.00;0.00
31.008.019/0001-08;0.00;0.00
31.008.019/0001-08;0.00;0.00
31.008.019/0001-08;0.00;0.00
31.008.019/0001-08;0.00;0.00
31.008.046/0001-80;0.00;0.00
31.008.046/0001-80;0.00;0.00
31.008.046/0001-80;0.00;0.00
31.008.046/0001-80;0.00;0.00
31.008.046/0001-80;0.00;0.00
31.008.074/0001-06;0.00;0.00
31.008.074/0001-06;0.00;0.00
31.008.074/0001-06;0.00;0.00
31.008.074/0001-06;0.00;0.00
31.008.074/0001-06;0.00;0.00
31.008.100/0001-98;0.00;0.00
31.008.100/0001-98;0.00;0.00
31.008.100/0001-98;0.00;0.00
31.008.100/0001-98;0.00;0.00
31.008.100/0001-98;0.00;0.00
31.008.130/0001-02;0.00;0.00
31.008.130/0001-02;0.00;0.00
31.008.130/0001-02;0.00;0.00
31.008.130/0001-02;0.00;0.00
31.008.130/0001-02;0.00;0.00
31.008.161/0001-55;0.00;0.00
31.008.161/0001-55;0.00;0.00
31.008.161/0001-55;0.00;0.00
31.008.161/0001-55;0.00;0.00
31.008.161/0001-55;0.00;0.00
31.008.187/0001-01;0.00;0.00
31.008.187/0001-01;0.00;0.00
31.008.187/0001-01;0.00;0.00
31.008.187/0001-01;0.00;0.00
31.008.187/0001-01;0.00;0.00
31.008.221/0001-30;2123094.16;19953736.81
31.008.221/0001-30;2940743.22;0.00
31.008.221/0001-30;0.00;17577690.09
31.008.221/0001-30;1070649.58;855610.98
31.008.221/0001-30;1356258.84;2216522.21
31.008.252/0001-90;0.00;284995.00
31.008.252/0001-90;83424.86;1203040.62
31.008.252/0001-90;200.00;2209683.26
31.008.252/0001-90;17726.10;1880955.97
31.008.252/0001-90;111627.22;694548.39
31.008.277/0001-94;278485.13;0.00
31.008.277/0001-94;1640.76;380292.38
31.008.277/0001-94;592416.09;28113.28
31.008.277/0001-94;946386.43;0.00
31.008.277/0001-94;0.00;246666.37
31.008.304/0001-29;4001.56;272908.47
31.008.304/0001-29;0.00;0.00
31.008.304/0001-29;0.00;192467.06
31.008.304/0001-29;0.00;222649.00
31.008.304/0001-29;0.00;382048.71
31.008.331/0001-00;20256.69;0.00
31.008.331/0001-00;0.00;0.00
31.008.331/0001-00;199.86;30772.87
31.008.331/0001-00;0.00;36575.83
31.008.331/0001-00;2037.93;0.00
31.008.363/0001-05;70694.42;6829212.51
31.008.363/0001-05;0.00;534178.02
31.008.363/0001-05;0.00;2205660.79
31.008.363/0001-05;0.00;974431.09
31.008.363/0001-05;0.00;3912689.36
31.008.374/0001-87;0.00;0.00
31.008.374/0001-87;0.00;0.00
31.008.374/0001-87;0.00;0.00
31.008.374/0001-87;0.00;0.00
31.008.374/0001-87;0.00;0.00
31.008.401/0001-11;0.00;7487753.63
31.008.401/0001-11;0.00;534178.02
31.008.401/0001-11;0.00;2205660.79
31.008.401/0001-11;0.00;8974431.09
31.008.401/0001-11;0.00;10919981.72
31.008.416/0001-80;0.00;0.00
31.008.416/0001-80;0.00;638581.47
31.008.416/0001-80;79339.66;0.00
31.008.416/0001-80;0.00;0.00
31.008.416/0001-80;0.00;1079032.19
31.008.496/0001-73;0.00;0.00
31.008.496/0001-73;0.00;0.00
31.008.496/0001-73;0.00;0.00
31.008.496/0001-73;0.00;0.00
31.008.496/0001-73;0.00;0.00
31.008.555/0001-03;0.00;0.00
31.008.555/0001-03;0.00;0.00
31.008.555/0001-03;0.00;0.00
31.008.555/0001-03;0.00;0.00
31.008.555/0001-03;0.00;0.00
31.008.555/0001-03;0.00;0.00
31.008.573/0001-95;0.00;0.00
31.008.573/0001-95;0.00;0.00
31.008.573/0001-95;0.00;0.00
31.008.573/0001-95;0.00;0.00
31.008.573/0001-95;0.00;0.00
31.008.573/0001-95;0.00;0.00
31.008.582/0001-86;0.00;0.00
31.008.582/0001-86;0.00;0.00
31.008.582/0001-86;0.00;0.00
31.008.582/0001-86;0.00;0.00
31.008.582/0001-86;0.00;0.00
31.008.582/0001-86;0.00;0.00
31.008.633/0001-70;0.00;96498.89
31.008.633/0001-70;0.00;0.00
31.008.633/0001-70;0.00;0.00
31.008.633/0001-70;0.00;110257.51
31.008.633/0001-70;0.00;0.00
31.008.633/0001-70;0.00;304420.23
31.008.653/0001-40;0.00;35777.25
31.008.653/0001-40;0.00;37998.00
31.008.653/0001-40;0.00;25856.92
31.008.653/0001-40;0.00;190083.88
31.008.653/0001-40;0.00;0.00
31.008.653/0001-40;0.00;233998.19
31.008.682/0001-02;0.00;0.00
31.008.682/0001-02;0.00;0.00
31.008.682/0001-02;0.00;0.00
31.008.682/0001-02;0.00;0.00
31.008.682/0001-02;0.00;0.00
31.016.236/0001-40;0.00;0.00
31.016.236/0001-40;0.00;0.00
31.016.236/0001-40;0.00;0.00
31.016.236/0001-40;0.00;0.00
31.016.236/0001-40;0.00;0.00
31.016.236/0001-40;0.00;0.00
31.019.940/0001-56;0.00;0.00
31.019.940/0001-56;0.00;0.00
31.019.940/0001-56;0.00;0.00
31.019.940/0001-56;0.00;0.00
31.019.940/0001-56;0.00;2614.01
31.019.940/0001-56;0.00;0.00
31.024.180/0001-75;0.00;0.00
31.024.180/0001-75;0.00;0.00
31.024.180/0001-75;0.00;0.00
31.024.180/0001-75;0.00;0.00
31.024.180/0001-75;0.00;0.00
31.024.197/0001-22;0.00;0.00
31.024.197/0001-22;0.00;0.00
31.024.197/0001-22;0.00;0.00
31.024.197/0001-22;0.00;0.00
31.024.197/0001-22;0.00;0.00
31.024.238/0001-80;0.00;0.00
31.024.238/0001-80;0.00;0.00
31.024.238/0001-80;0.00;0.00
31.024.238/0001-80;0.00;0.00
31.024.259/0001-04;0.00;0.00
31.024.259/0001-04;0.00;0.00
31.024.259/0001-04;0.00;0.00
31.024.259/0001-04;0.00;0.00
31.024.259/0001-04;0.00;0.00
31.024.283/0001-35;0.00;2080712.73
31.024.283/0001-35;0.00;0.00
